Month,Day,Year,Date,SampTime,Site,Treatment,MarshType,Feature,Transect,Plot,NominalPlot,CoverMethod,Acri,Bfru,Bhal,Cpal,Dspi,Hspp,Ifru,Jroe,Lcar,Malb,Pame,Sspp,Salt,Slin,Spat,Srob,Ssem,Vlut,macroalgae,mussel,other,upland,oyster,oyster_live,oyster_culch,rock,wrack,debris,Snails_per_area,Snails_Area,snails_m2,liveStem_per_area,deadStem_per_area,stem_Area,liveStem_m2,deadStem_m2,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,HMean,Notes,Reader,Entered,Proofed,Flag,Flag resolved?,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,3,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0.25,20,8,17.4,22.5,14,20.3,38.2,17.8,16.2,19.5,47.5,30,24.3,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,3,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,31,0.25,148,124,65,71,22,30.2,17.5,31.3,32.5,26.5,22.5,31,35.0,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,3,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,16,0.25,192,64,26.1,51.9,41,38.2,47,38.1,43.7,37.2,41.8,68.3,43.3,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,3,20,20,CVS,0,4,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,SOLIDAGO?,,,,other species identified in notes,n,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,3,25,25,CVS,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,4,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,4,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,6,0.25,76,24,100.5,89.9,87.5,97.5,73.1,104.5,87.8,100.5,93.1,91.5,92.6,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,4,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,21,0.25,204,84,12,30.1,38.9,33.2,37,38,28.5,39.7,52.5,39.7,35.0,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,4,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81,22,0.25,324,88,24.5,20,26,23.1,21.7,19.8,33.7,23.4,28.5,29.5,25.0,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,4,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,2,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,7,0.25,80,28,69.7,56,71.9,67.5,60.5,63.7,72.5,61.7,66.2,67.7,65.7,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,4,20,20,CVS,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,,,,other species not identified in notes,n,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,4,25,25,CVS,0,1,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,5,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,5,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,16,0.25,172,64,74.2,78.5,68.6,62.8,72.1,65.2,74.3,60.2,52.1,57.5,66.6,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,5,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,4,0.25,136,16,22.4,36.3,95.2,33.4,51.2,45.5,38.3,42.4,52,56.3,47.3,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,5,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,5,0.25,340,20,39.4,23.5,32.5,21.6,24.1,13.1,24.4,23.1,26.3,20.9,24.9,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,5,15,15,CVS,0,2,0,0,0,0,0,0,0,0,0,2,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1,0.25,56,4,67,67.5,56.8,68.4,63,60.5,68,78.2,69.1,51,65.0,,,,,,,
7,21,2014,7/21/2014,SU2014,HI,Sill,Fringing,Behind,5,20,20,CVS,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,SOLIDAGO?,,,,other species identified in notes,n,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,4,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,4,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,4,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,.,0,2,0,0,0,0,1,0,30,18,0.0625,480,288,79.5,94,49,59.3,29.5,56,73.5,44.2,56,77.5,61.9,SHELL=MUSSEL & DEAD NON OYSTER,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,4,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,.,1,0,0,0,0,0,1,0,32,22,0.0625,512,352,86,94,65,92,50.2,98,95.5,53,69,65.5,76.8,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,4,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,.,1,0,0,0,0,0,1,0,37,12,0.0625,592,192,82,91,88,83.5,63,83,79.5,69,56,87,78.2,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,4,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,.,3,1,0,0,0,0,1,0,44,23,0.0625,704,368,46,43.1,78.5,46,76,85,80,80,75.7,68,67.8,PLOT ALONG WATER EDGE,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,4,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,.,3,0,0,0,0,0,1,0,37,25,0.0625,592,400,68,82,35,94.5,94.8,75.5,91,85,75,62.5,76.3,PLOT ALONG WATER EDGE; UNKNOW PLANT=CODIUM?,,,,other species identified in notes,n,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,4,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,30,0.0625,336,480,83,83,89.2,77,100,86.5,89,78,50.5,75,81.1,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,4,50,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,18,0.0625,528,288,58,66,82,77,69.5,79,90.5,97.5,89.5,92.5,80.2,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,5,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.,1,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,UNKNOWN PLANT=ZOSTERA,,,,other species identified in notes,n,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,5,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,2,1,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,5,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,.,2,2,0,0,0,0,1,0,12,20,0.0625,192,320,60.3,73,49.5,56,83,48.2,54,50,50,62,58.6,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,5,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,.,0,1,0,0,0,4,0.0625,64,26,16,0.0625,416,256,70.1,78,44.2,73,90,70.8,88.2,83.1,89.6,81,76.8,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,5,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0625,80,25,22,0.0625,400,352,63.1,65,57.1,96.2,67.1,78,86.3,80.1,94.3,75.4,76.3,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,5,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,12,0.0625,432,192,89.1,47.5,74.3,78,76.1,66.5,27.2,70.4,80.1,72,68.1,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,5,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,18,0.0625,320,288,63.2,68.1,67,65,67.1,84,66.5,64.1,63.6,73.1,68.2,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,5,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,13,15,0.0625,208,240,78,76.1,68.2,95.2,103,65.5,103.1,104.3,73.5,90.3,85.7,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,5,49,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,16,24,15,0.0625,384,240,86,78,62,78.3,63.8,81.9,73,73.1,101.5,70,76.8,HAD TO MOVE QUAD UP DUE TO HUMAN DISTURBANCE - done instead of P50,,,,plot re-placed,n,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,6,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.,1,2,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,Macroalgae is Gracilaria,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,6,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,1,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,6,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,.,1,0,0,0,0,0,1,0,34,15,0.0625,544,240,58.5,88,65,55,73,82.5,72,64,66,94,71.8,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,6,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,24,13,0.0625,384,208,58.5,87.5,76.3,86,64,58.5,109.5,93,70.5,101,80.5,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,6,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,26,19,0.0625,416,304,73,70,33,57,85,69.5,59,82,70.5,82,68.1,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,6,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,21,0.0625,464,336,91.5,87,77,98,81,72,83,69,73,81,81.3,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,6,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,17,0.0625,384,272,88,90.5,76,92.5,65,91,70,76,88,94,83.1,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,6,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,14,0.0625,400,224,98,89,87,89,88.5,68,100.5,83,60,96.5,86.0,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,6,50,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,21,15,0.0625,336,240,58,84,69,79.5,62,65,92.5,78,78.5,103.5,77.0,QUAD MOVED FROM 51 M DUE TO TRAMPLING,,,,plot re-placed,n,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,7,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,3,3,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,7,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,2,3,0,0,0,0,1,0,10,1,1,10,1,90.8,99,63,101.5,82.5,74.5,99,93.5,101.5,103,90.8,"NO NCVS FOR SALT, OR CULTCH; ADDED NCVS FOR  CULTCH BASED ON SIMILAR # HITS IN PT INT ON TRANSECT 7, PLOT -1",,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,7,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,.,1,1,0,0,0,0,1,0,5,33,0.0625,80,528,103,91,100,85.2,85.5,103.5,43.1,101.7,100.8,64.2,87.8,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,7,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0625,16,26,14,0.0625,416,224,75.1,79.2,89.3,106.8,91,97.1,107.5,98.4,115,90.1,95.0,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,7,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,22,0.0625,320,352,87.6,94.3,84,67,70,87.5,91.8,76,92.3,89,84.0,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,7,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,21,0.0625,384,336,104.6,111,61,93.1,92,101.5,99.8,105,98.6,101.7,96.8,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,7,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,27,28,0.0625,432,448,89.2,86,100.5,92,108,99.5,105.5,97,94,80.6,95.2,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,7,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,10,0.0625,368,160,100.5,82.5,98.7,93,79,83.5,88,80.1,91.5,90.3,88.7,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,None,7,50,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,19,8,0.0625,304,128,74,69.5,81.2,80,91.5,78.5,99,88,79.8,76.2,81.8,,,,,,,
7,22,2014,7/22/2014,SU2014,MM,Nat,Non-Fringing,Oyster,1,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,10,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,"""oyster"" cover changed from 0 to ""."" based on note: ""ALL CULTCH""",,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,1,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,10,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,"""oyster"" cover changed from 0 to ""."" based on note: ""ALL CULTCH""",,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,1,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,10,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,"""oyster"" cover changed from 0 to ""."" based on note: ""ALL CULTCH""",,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,2,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,10,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,"""oyster"" cover changed from 0 to ""."" based on note: ""ALL CULTCH""",,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,2,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,10,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,"""oyster"" cover changed from 0 to ""."" based on note: ""ALL CULTCH""",,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,2,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,8,0.0625,160,128,90,85,88,85,87,90,84,89,87,63,84.8,,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,2,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,13,6,0.0625,208,96,98,85,79,84,80,84,89,95,87,81,86.2,,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,2,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,16,2,0.0625,256,32,91,100,88,80,88,86,88,84,87,75,86.7,,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,2,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,12,8,0.0625,192,128,99,93,96,100,102,87,72,86,101,98,93.4,,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,2,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,18,0.0625,144,288,101,96,87,82,94,94,87,89,92,89,91.1,,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,2,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,17,0.0625,160,272,84,92,94,79,75,92,65,69,71,89,81.0,PICKED 3RD TALLEST 3 OUT OF SPAALT RANDOM,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,2,50,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,15,4,0.0625,240,64,99,91,81,74,83,92,89,89,89,90,87.7,,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,3,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,OYSTER REEF; 1-50 BAREGROUND/WATER,,,,oyster indicated in notes but no data for % cover,n,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,3,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,OYSTER REEF; 1-50 BAREGROUND/WATER,,,,oyster indicated in notes but no data for % cover,n,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,3,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,15,0.0625,128,240,65,75,77,87,91,96,65,66,67,54,74.3,,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,3,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,7,9,0.0625,112,144,88,104,95,95,88,67,84,83,79,75,85.8,,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,3,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,16,18,0.0625,256,288,81,75,99,105,74,92,120,99,78,100,92.3,,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,3,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,ALL WRACK,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,3,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,11,0.0625,112,176,78,79,82,71,93,87,73,80,91,89,82.3,,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,3,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,22,0.0625,128,352,90,95,108,76,75,76,65,76,87,79,82.7,,,,,,,
7,24,2014,7/24/2014,SU2014,MM,Nat,Non-Fringing,Oyster,3,50,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,14,0.0625,80,224,90,80,98,90,82,74,66,65,85,81,81.1,,,,,,,
7,25,2014,7/25/2014,SU2014,NCMM,Nat,Fringing,None,6,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,103,74,.,.,.,.,.,.,.,.,88.5,,,,,,,
7,25,2014,7/25/2014,SU2014,NCMM,Nat,Fringing,None,6,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,0,10,0,0,0,0,1,0,7,0,1,7,0,46,49,36,14,95,82,51,.,.,.,53.3,,,,,,,
7,25,2014,7/25/2014,SU2014,NCMM,Nat,Fringing,None,6,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,.,0,5,0,0,0,0,1,0,10,23,0.0625,160,368,47,43,70,54,65,83,86,86,67,52,65.3,,,,,,,
7,25,2014,7/25/2014,SU2014,NCMM,Nat,Fringing,None,6,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,0.0625,272,192,107,82,90,77,83,80,85,87,100,92,88.3,,,,,,,
7,25,2014,7/25/2014,SU2014,NCMM,Nat,Fringing,None,6,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,9,12,0.0625,144,192,100,89,93,72,99,80,91,83,50,100,85.7,SPAALT SEEDING,,,,,,
7,25,2014,7/25/2014,SU2014,NCMM,Nat,Fringing,None,6,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,8,17,0.0625,128,272,90,83,93,94,91,93,68,92,92,64,86.0,debris is PLYWOOD,,,,,,
7,25,2014,7/25/2014,SU2014,NCMM,Nat,Fringing,None,6,25,25,CVS,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0.0625,32,7,1,0.0625,112,16,67,52,43,49,39,68,74,44,54,65,55.5,,,,,,,
