Date,Month,Day,Year,SampTime,Season,CoverMethod,Site,Treatment,MarshType,Feature,Transect,Plot,NominalPlot,Acri,Bfru,Bhal,Cpal,Dspi,Hspp,Ifru,Jroe,Lcar,Malb,Pame,Sspp,Salt,Slin,Spat,Srob,Ssem,Vlut,macroalgae,mussel,oyster,oyster_live,oyster_culch,rock,wrack,debris,Snails_per_area,snails_m2,liveStem_per_area,deadStem_per_area,stem_Area,liveStem_m2,deadStem_m2,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,HMean,Snails_Area,BM1,BM2,BM3,BM4,BM5,BM6,BM7,BM8,BM9,BM10,BMMean,BMtotal,Acri_category,Acri_bb,Bfru_category,Bfru_bb,Bhal_category,Bhal_bb,Cpal_category,Cpal_bb,Dspi_category,Dspi_bb,Hspp_category,Hspp_bb,Ifru_category,Ifru_bb,Jroe_category,Jroe_bb,Lcar_category,Lcar_bb,Malb_category,Malb_bb,Pame_category,Pame_bb,Sspp_category,Sspp_bb,Salt_category,Salt_bb,Slin_category,Slin_bb,Spat_category,Spat_bb,Srob_category,Srob_bb,Ssem_category,Ssem_bb,Vlut_category,Vlut_bb,macroalgae_category,macroalgae_bb,mussel_category,mussel_bb,oyster_category,oyster_bb,oyster_live_category,oyster_live_bb,oyster_culch_category,oyster_culch_bb,rock_category,rock_bb,wrack_category,wrack_bb,debris_category,debris_bb
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Fringing,None,10,15,15,0,3.5,0,0,3.5,0,97.5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,4,1,0,0,0,0,4,1,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,11,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,180,1,77,180,15,16,14,6,6,5,18,10,13,15,11.8,0.0625,0.3648,0.3817151999999999,0.3473568,0.17857919999999997,0.17857919999999997,0.15255,0.41430239999999996,0.2706,0.3293004,0.3648,0.29825831999999997,22.965890639999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,11,10,10,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,27,18,0.0625,432,288,47,60,52,65,47,51,49,52,52,46,52.1,0.0625,1.1090495999999996,1.8965999999999994,1.3577615999999997,2.33805,1.1090495999999996,1.3031112,1.2013427999999997,1.3577615999999997,1.3577615999999997,1.0662431999999997,1.4096731199999997,608.9787878399999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,11,15,15,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,15,2,0.0625,240,32,62,58,52,51,50,33,38,47,50,54,49.5,0.0625,2.0626655999999994,1.7437584,1.3577615999999997,1.3031112,1.2509999999999997,0.6710483999999999,0.7927103999999999,1.1090495999999996,1.2509999999999997,1.4750207999999996,1.3017125999999997,312.41102399999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,11,20,20,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,17,3,0.0625,272,48,56,63,64,55,54,39,57,66,69,56,57.9,0.0625,1.6034591999999999,2.1508703999999996,2.2426367999999997,1.5377999999999994,1.4750207999999996,0.8209968,1.6720835999999997,2.4371951999999997,2.7578748,1.6034591999999999,1.8301396799999998,497.79799295999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,11,30,30,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,9,8,0.0625,144,128,40,51,44,34,44,49,43,42,36,46,42.9,0.0625,0.8507999999999999,1.3031112,0.9868847999999999,0.6930287999999999,0.9868847999999999,1.2013427999999997,0.9501623999999997,0.9152975999999999,0.7403471999999999,1.0662431999999997,0.9694102799999998,139.59508031999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,11,40,40,0,0,0,0,0,0,0,0,0,0,0,0.05,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,112,27,3,0.0625,432,48,27,33,36,43,33,29,24,26,37,37,32.5,0.0625,0.5573016,0.6710483999999999,0.7403471999999999,0.9501623999999997,0.6710483999999999,0.5923308,0.5082528,0.5405711999999999,0.7658555999999997,0.7658555999999997,0.6762773999999999,292.15183679999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,NA,0,0.05,0,0,0,0,0,92,7,0.0625,1472,112,25,21,16,17,15,17,16,18,21,17,18.3,0.0625,0.5242499999999999,0.4613532,0.3817151999999999,0.3981876,0.3648,0.3981876,0.3817151999999999,0.41430239999999996,0.4613532,0.3981876,0.4184052,615.8924544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0.1,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0.0625,1216,0,31,27,32,26,28,27,27,27,27,31,28.3,0.0625,0.6300191999999999,0.5573016,0.6500735999999999,0.5405711999999999,0.5745263999999999,0.5573016,0.5573016,0.5573016,0.5573016,0.6300191999999999,0.5811717599999999,706.70486016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,49,13,0.0625,784,208,29,23,32,31,33,32,32,26,20,32,29,0.0625,0.5923308,0.4924943999999999,0.6500735999999999,0.6300191999999999,0.6710483999999999,0.6500735999999999,0.6500735999999999,0.5405711999999999,0.4458,0.6500735999999999,0.5972558399999999,468.2485785599999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,20,20,0,0,0,0,0,0,0,0,0,0,0,1.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,32,16,0.0625,512,256,53,40,42,43,39,34,39,48,41,60,43.9,0.0625,1.4150364,0.8507999999999999,0.9152975999999999,0.9501623999999997,0.8209968,0.6930287999999999,0.8209968,1.1540543999999997,0.8822051999999999,1.8965999999999994,1.0399178399999998,532.4379340799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,30,30,0,0,0,0,0,0,0,0,0,0,0,62.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,20,10,0.0625,320,160,41,47,55,51,44,29,32,40,44,52,43.5,0.0625,0.8822051999999999,1.1090495999999996,1.5377999999999994,1.3031112,0.9868847999999999,0.5923308,0.6500735999999999,0.8507999999999999,0.9868847999999999,1.3577615999999997,1.02569016,328.22085119999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,40,40,0,0,0,0,0,0,0,0,0,0,0,1.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,78,1,0.0625,1248,16,39,37,33,31,15,24,17,26,31,34,28.7,0.0625,0.8209968,0.7658555999999997,0.6710483999999999,0.6300191999999999,0.3648,0.5082528,0.3981876,0.5405711999999999,0.6300191999999999,0.6930287999999999,0.6022779599999999,751.6428940799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,50,50,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,176,23,7,0.0625,368,112,51,51,54,52,45,25,49,47,53,48,47.5,0.0625,1.3031112,1.3031112,1.4750207999999996,1.3577615999999997,1.0255499999999997,0.5242499999999999,1.2013427999999997,1.1090495999999996,1.4150364,1.1540543999999997,1.1868287999999998,436.7529983999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,60,60,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,256,15,2,0.0625,240,32,54,54,42,44,42,34,42,32,37,45,42.6,0.0625,1.4750207999999996,1.4750207999999996,0.9152975999999999,0.9868847999999999,0.9152975999999999,0.6930287999999999,0.9152975999999999,0.6500735999999999,0.7658555999999997,1.0255499999999997,0.9817327199999998,235.61585279999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,70,70,0,0,0,0,0.05,0,0,0,17.5,0,0,37.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,57,912,9,5,0.0625,144,80,63,53,46,49,46,59,34,37,39,30,45.6,0.0625,2.1508703999999996,1.4150364,1.0662431999999997,1.2013427999999997,1.0662431999999997,1.8185687999999995,0.6930287999999999,0.7658555999999997,0.8209968,0.6107999999999999,1.1608986,167.16939839999998,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,6,2,0,0,0,0,7,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,8,5,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,12,80,80,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0.0625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,13,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,13,5,5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0.0625,848,48,9,8,14,16,13,7,9,13,10,18,11.7,0.0625,0.24923879999999995,0.2268384,0.3473568,0.3817151999999999,0.3293004,0.20331359999999998,0.24923879999999995,0.3293004,0.2706,0.41430239999999996,0.30012047999999997,254.50216703999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,8,7,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,13,10,10,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0.0625,576,0,12,28,31,27,17,25,20,23,19,17,21.9,0.0625,0.3105455999999999,0.5745263999999999,0.6300191999999999,0.5573016,0.3981876,0.5242499999999999,0.4458,0.4924943999999999,0.4301448,0.3981876,0.47614571999999994,274.25993472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,8,7,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,13,15,15,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,40,5,0.0625,640,80,46,50,44,35,28,32,31,28,40,33,36.7,0.0625,1.0662431999999997,1.2509999999999997,0.9868847999999999,0.7160999999999997,0.5745263999999999,0.6500735999999999,0.6300191999999999,0.5745263999999999,0.8507999999999999,0.6710483999999999,0.7971221999999998,510.15820799999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,8,7,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,13,20,20,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,15,8,0.0625,240,128,51,44,53,30,45,35,26,52,42,47,42.5,0.0625,1.3031112,0.9868847999999999,1.4150364,0.6107999999999999,1.0255499999999997,0.7160999999999997,0.5405711999999999,1.3577615999999997,0.9152975999999999,1.1090495999999996,0.9980162399999999,239.52389759999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,8,7,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,13,30,30,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,8,7,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,13,40,40,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,8,7,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,13,50,50,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,8,7,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,13,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,8,7,2013,SU2013,Summer,CVS,PKS,Nat,Non-Fringing,None,13,70,70,0,0,0,0,7.5,0,0,0,3.5,0,0,85,0.55,0,0.05,0,0,0,0,0,0,0,0,0,0,0,14,224,4,0,1,4,0,20,33,34,36,NA,NA,NA,NA,NA,NA,30.75,0.0625,0.4458,0.6710483999999999,0.6930287999999999,0.7403471999999999,NA,NA,NA,NA,NA,NA,0.6375560999999998,2.5502243999999994,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,4,1,0,0,0,0,9,5,2,0.5,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Sill,Fringing,Behind,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,13,21,0.0625,208,336,52,45,33,39,40,60,49,43,53,43,45.7,0.0625,1.3577615999999997,1.0255499999999997,0.6710483999999999,0.8209968,0.8507999999999999,1.8965999999999994,1.2013427999999997,0.9501623999999997,1.4150364,0.9501623999999997,1.1139460799999998,231.70078463999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Sill,Fringing,Behind,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,19,9,0.0625,304,144,66,50,33,81,75,57,56,59,74,71,62.2,0.0625,2.4371951999999997,1.2509999999999997,0.6710483999999999,4.430149199999999,3.511499999999999,1.6720835999999997,1.6034591999999999,1.8185687999999995,3.374932799999999,2.9918831999999993,2.3761820399999993,722.3593401599998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Sill,Fringing,Behind,1,5,5,0,0,0,0,0,0,0,0,0,0,0,37.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,14,4,0.0625,224,64,31,34,35,21,10,28,25,28,47,47,30.6,0.0625,0.6300191999999999,0.6930287999999999,0.7160999999999997,0.4613532,0.2706,0.5745263999999999,0.5242499999999999,0.5745263999999999,1.1090495999999996,1.1090495999999996,0.6662503199999998,149.24007167999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Sill,Fringing,Behind,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Sill,Fringing,Behind,1,10,10,0,0,0,0,0,0,0,0,0,0,0,7.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,15,5,0.0625,240,80,21,14,21,18,20,17,15,15,17,19,17.7,0.0625,0.4613532,0.3473568,0.4613532,0.41430239999999996,0.4458,0.3981876,0.3648,0.3648,0.3981876,0.4301448,0.40862856,98.07085439999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Sill,Fringing,Behind,1,15,15,0,0,0,0,1.5,0,0,0,0,0,0,97.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0625,32,0,47,46,47,40,47,34,40,37,54,45,43.7,0.0625,1.1090495999999996,1.0662431999999997,1.1090495999999996,0.8507999999999999,1.1090495999999996,0.6930287999999999,0.8507999999999999,0.7658555999999997,1.4750207999999996,1.0255499999999997,1.0054447199999998,32.174231039999995,0,0,0,0,0,0,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,7,23,2013,SU2013,Summer,CVS,PKS,Sill,Fringing,Behind,1,20,20,0,0,0,0,0.05,0,0,0,0,0,0,97.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0625,32,0,62,66,57,34,53,67,57,43,60,56,55.5,0.0625,2.0626655999999994,2.4371951999999997,1.6720835999999997,0.6930287999999999,1.4150364,2.5401575999999997,1.6720835999999997,0.9501623999999997,1.8965999999999994,1.6034591999999999,1.6942472399999997,54.21591167999999,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
